"DEPARTURE","ARRIVAL","ORIGIN","DEST","DISTANCE","DEP_DELAY","ARR_DELAY",
1456821000,1456827984,"MHT","TPA",1204.00,25.00,4.00, 
1456823460,1456828104,"MKE","ATL",669.00,1.00,5.00, 
1456807380,1456812348,"MKE","ATL",669.00,-2.00,1.00, 
1456841940,1456846548,"MKE","ATL",669.00,-6.00,-3.00, 
1456830000,1456836372,"MKE","BOS",860.00,10.00,52.00, 
1456857780,1456862208,"MKE","BOS",860.00,-7.00,-24.00, 
1456851240,1456855632,"MKE","BWI",641.00,4.00,6.00, 
1456848420,1456854180,"MKE","DAL",850.00,7.00,2.00, 
1456828620,1456832976,"MKE","DCA",634.00,-3.00,8.00, 
1456810140,1456814820,"MKE","DCA",634.00,9.00,24.00, 
1456851540,1456856220,"MKE","DCA",634.00,-1.00,14.00, 
1456855560,1456860780,"MKE","DEN",896.00,-4.00,-19.00, 
1456835400,1456841160,"MKE","DEN",896.00,35.00,40.00, 
1456809840,1456816536,"MKE","DEN",896.00,34.00,45.00, 
1456808940,1456816572,"MKE","FLL",1243.00,-1.00,11.00, 
1456857420,1456865700,"MKE","LAS",1524.00,-8.00,-13.00, 
1456811700,1456821132,"MKE","LAS",1524.00,0.00,7.00, 
1456839660,1456848840,"MKE","LAS",1524.00,16.00,36.00, 
1456828320,1456838364,"MKE","LAX",1756.00,22.00,21.00, 
1456827540,1456833012,"MKE","LGA",738.00,-1.00,21.00, 
1456847940,1456853412,"MKE","LGA",738.00,34.00,46.00, 
1456823280,1456827708,"MKE","MCI",436.00,23.00,46.00, 
1456850220,1456853856,"MKE","MCI",436.00,-8.00,-7.00, 
1456838400,1456845384,"MKE","MCO",1066.00,0.00,29.00, 
1456816560,1456822932,"MKE","MCO",1066.00,-4.00,3.00, 
1456808940,1456815600,"MKE","MCO",1066.00,-1.00,9.00, 
1456827780,1456834044,"MKE","MCO",1066.00,3.00,7.00, 
1456849080,1456852680,"MKE","MSP",297.00,-2.00,18.00, 
1456814640,1456817700,"MKE","MSP",297.00,-1.00,-1.00, 
1456849440,1456857972,"MKE","PHX",1460.00,4.00,-4.00, 
1456811400,1456820076,"MKE","PHX",1460.00,5.00,1.00, 
1456832940,1456842372,"MKE","PHX",1460.00,-1.00,16.00, 
1456841400,1456848384,"MKE","RSW",1183.00,30.00,44.00, 
1456820340,1456827360,"MKE","RSW",1183.00,9.00,24.00, 
1456824780,1456834284,"MKE","SEA",1694.00,3.00,-3.00, 
1456833720,1456845780,"MKE","SFO",1845.00,62.00,112.00, 
1456855320,1456858128,"MKE","STL",317.00,-3.00,-5.00, 
1456815840,1456818864,"MKE","STL",317.00,-1.00,3.00, 
1456858320,1456864224,"MKE","TPA",1075.00,-3.00,-19.00, 
1456813200,1456819392,"MKE","TPA",1075.00,5.00,2.00, 
1456841340,1456846452,"MSP","ATL",907.00,-6.00,-9.00, 
1456821960,1456827972,"MSP","ATL",907.00,1.00,18.00, 
1456809180,1456814292,"MSP","ATL",907.00,28.00,15.00, 
1456841220,1456845360,"MSP","DEN",680.00,12.00,-3.00, 
1456858140,1456862568,"MSP","DEN",680.00,9.00,-3.00, 
1456832520,1456836624,"MSP","DEN",680.00,7.00,-4.00, 
1456809780,1456814532,"MSP","DEN",680.00,-2.00,-5.00, 
1456818660,1456822728,"MSP","DEN",680.00,26.00,4.00, 
1456849980,1456852752,"MSP","MCI",393.00,83.00,75.00, 
1456825500,1456828236,"MSP","MCI",393.00,0.00,-9.00, 
1456853880,1456856940,"MSP","MDW",349.00,-2.00,-12.00, 
1456830960,1456833984,"MSP","MDW",349.00,-4.00,-5.00, 
1456826040,1456828956,"MSP","MDW",349.00,-6.00,-10.00, 
1456818360,1456821276,"MSP","MDW",349.00,1.00,-8.00, 
1456850580,1456853892,"MSP","MDW",349.00,18.00,15.00, 
1456838580,1456841460,"MSP","MDW",349.00,-2.00,-7.00, 
1456850820,1456853304,"MSP","MKE",297.00,-8.00,-19.00, 
1456809840,1456812396,"MSP","MKE",297.00,-6.00,-10.00, 
1456815720,1456823172,"MSP","PHX",1276.00,7.00,-1.00, 
1456846920,1456853472,"MSP","PHX",1276.00,27.00,-1.00, 
1456856820,1456859556,"MSP","STL",448.00,12.00,-2.00, 
1456810740,1456813728,"MSP","STL",448.00,4.00,-3.00, 
1456808100,1456811592,"MSY","ATL",425.00,-5.00,7.00, 
1456833480,1456836036,"MSY","ATL",425.00,-2.00,-11.00, 
1456817760,1456820424,"MSY","ATL",425.00,-4.00,-15.00, 
1456814820,1456818240,"MSY","AUS",444.00,-3.00,2.00, 
1456811220,1456814100,"MSY","BNA",471.00,-3.00,-8.00, 
1456825320,1456828236,"MSY","BNA",471.00,-3.00,-7.00, 
1456855860,1456858884,"MSY","BNA",471.00,-4.00,-10.00, 
1456840800,1456843572,"MSY","BNA",471.00,0.00,-8.00, 
1456849800,1456854444,"MSY","BWI",998.00,0.00,-16.00, 
1456809300,1456813980,"MSY","BWI",998.00,15.00,0.00, 
1456854480,1456857396,"MSY","DAL",436.00,-7.00,-16.00, 
1456844880,1456847796,"MSY","DAL",436.00,18.00,9.00, 
1456822920,1456825764,"MSY","DAL",436.00,27.00,16.00, 
1456808100,1456811088,"MSY","DAL",436.00,-5.00,-12.00, 
1456861380,1456864224,"MSY","DAL",436.00,-7.00,-18.00, 
1456829880,1456832688,"MSY","DAL",436.00,-2.00,-14.00, 
1456834860,1456837812,"MSY","DAL",436.00,-4.00,-12.00, 
1456824780,1456827804,"MSY","DAL",436.00,-2.00,-8.00, 
1456853940,1456858476,"MSY","DCA",969.00,-6.00,-20.00, 
1456829940,1456834800,"MSY","DCA",969.00,109.00,104.00, 
1456854960,1456861188,"MSY","DEN",1062.00,-4.00,-11.00, 
1456821840,1456827996,"MSY","DEN",1062.00,24.00,20.00, 
1456817460,1456820880,"MSY","FLL",674.00,-4.00,-14.00, 
1456860540,1456863924,"MSY","FLL",674.00,-1.00,-17.00, 
1456826880,1456829256,"MSY","HOU",302.00,-2.00,-11.00, 
1456838880,1456841580,"MSY","HOU",302.00,23.00,23.00, 
1456815000,1456817844,"MSY","HOU",302.00,10.00,14.00, 
1456830180,1456832664,"MSY","HOU",302.00,-2.00,-8.00, 
1456841700,1456844292,"MSY","HOU",302.00,0.00,-3.00, 
1456810380,1456812828,"MSY","HOU",302.00,-7.00,-14.00, 
1456864440,1456866600,"MSY","HOU",302.00,-6.00,-21.00, 
1456858620,1456861068,"MSY","HOU",302.00,-8.00,-15.00, 
1456819620,1456822716,"MSY","HOU",302.00,-3.00,8.00, 
1456848420,1456850796,"MSY","HOU",302.00,32.00,23.00, 
1456845900,1456853928,"MSY","LAS",1500.00,-5.00,-22.00, 
1456811280,1456819812,"MSY","LAS",1500.00,-2.00,-5.00, 
1456828500,1456837680,"MSY","LAX",1670.00,5.00,-10.00, 
1456852800,1456861980,"MSY","LAX",1670.00,0.00,-10.00, 
1456837800,1456841724,"MSY","MCI",689.00,-5.00,-16.00, 
1456828980,1456832292,"MSY","MCO",551.00,-2.00,-5.00, 
1456815600,1456819308,"MSY","MCO",551.00,0.00,-7.00, 
1456857240,1456860192,"MSY","MCO",551.00,44.00,21.00, 
1456852620,1456857480,"MSY","MDW",825.00,12.00,7.00, 
1456829100,1456834068,"MSY","MDW",825.00,0.00,-2.00, 
1456848120,1456858668,"MSY","OAK",1903.00,82.00,75.00, 
1456833660,1456840716,"MSY","PHX",1300.00,1.00,-18.00, 
1456836000,1456844568,"MSY","SAN",1599.00,0.00,-12.00, 
1456844460,1456847700,"MSY","SAT",494.00,-9.00,-24.00, 
1456811340,1456814724,"MSY","STL",604.00,-1.00,-12.00, 
1456850820,1456854420,"MSY","STL",604.00,-3.00,-8.00, 
1456838880,1456841796,"MSY","TPA",488.00,-2.00,-6.00, 
1456861080,1456863672,"MSY","TPA",488.00,28.00,20.00, 
1456822500,1456825488,"MSY","TPA",488.00,-5.00,-7.00, 
1456814160,1456818552,"OAK","ABQ",889.00,-4.00,-12.00, 
1456856760,1456861188,"OAK","ABQ",889.00,-4.00,-16.00, 
1456820580,1456830264,"OAK","ATL",2130.00,8.00,7.00, 
1456825140,1456831764,"OAK","AUS",1497.00,-1.00,-22.00, 
1456828500,1456836924,"OAK","BNA",1959.00,15.00,-1.00, 
1456819440,1456822392,"OAK","BOI",512.00,-6.00,-14.00, 
1456858980,1456861752,"OAK","BOI",512.00,13.00,0.00, 
1456810140,1456812336,"OAK","BUR",325.00,-1.00,-10.00, 
1456851660,1456853784,"OAK","BUR",325.00,-4.00,-10.00, 
1456825500,1456827552,"OAK","BUR",325.00,-5.00,-13.00, 
1456828080,1456830096,"OAK","BUR",325.00,-7.00,-16.00, 
1456861680,1456863660,"OAK","BUR",325.00,-2.00,-12.00, 
1456819260,1456821348,"OAK","BUR",325.00,-4.00,-11.00, 
1456848780,1456850832,"OAK","BUR",325.00,-7.00,-15.00, 
1456855020,1456857072,"OAK","BUR",325.00,-3.00,-11.00, 
1456843260,1456845312,"OAK","BUR",325.00,-4.00,-12.00, 
1456811760,1456814064,"OAK","BUR",325.00,-4.00,-5.00, 
1456834260,1456844556,"OAK","BWI",2447.00,6.00,-8.00, 
1456837020,1456846020,"OAK","CMH",2110.00,37.00,27.00, 
1456850040,1456856844,"OAK","DAL",1468.00,-6.00,-17.00, 
1456821660,1456828176,"OAK","DAL",1468.00,1.00,-18.00, 
1456858260,1456862868,"OAK","DEN",957.00,-4.00,-16.00, 
1456842960,1456847892,"OAK","DEN",957.00,11.00,3.00, 
1456807500,1456812720,"OAK","DEN",957.00,-5.00,-10.00, 
1456824780,1456829316,"OAK","DEN",957.00,38.00,19.00, 
1456819560,1456823628,"OAK","GEG",723.00,-4.00,-11.00, 
1456861440,1456865328,"OAK","GEG",723.00,74.00,62.00, 
1456815540,1456823280,"OAK","HOU",1642.00,-1.00,-6.00, 
1456836060,1456843944,"OAK","HOU",1642.00,6.00,5.00, 
1456821300,1456824288,"OAK","LAS",407.00,0.00,-2.00, 
1456856340,1456859076,"OAK","LAS",407.00,-1.00,-10.00, 
1456859400,1456861956,"OAK","LAS",407.00,-5.00,-19.00, 
1456840560,1456843224,"OAK","LAS",407.00,6.00,-5.00, 
1456848900,1456851672,"OAK","LAS",407.00,0.00,-8.00, 
1456811520,1456814328,"OAK","LAS",407.00,-3.00,-10.00, 
1456823940,1456826604,"OAK","LAS",407.00,-1.00,-12.00, 
1456830600,1456833336,"OAK","LAS",407.00,30.00,21.00, 
1456857660,1456860288,"OAK","LAX",337.00,1.00,-1.00, 
1456839420,1456841796,"OAK","LAX",337.00,17.00,8.00, 
1456851360,1456854276,"OAK","LAX",337.00,-4.00,7.00, 
1456825860,1456828488,"OAK","LAX",337.00,1.00,-1.00, 
1456832940,1456835424,"OAK","LAX",337.00,-1.00,-7.00, 
1456862280,1456864692,"OAK","LAX",337.00,-2.00,-10.00, 
1456806960,1456809372,"OAK","LAX",337.00,-4.00,-12.00, 
1456842180,1456844412,"OAK","LAX",337.00,18.00,10.00, 
1456814940,1456817784,"OAK","LAX",337.00,-1.00,3.00, 
1456854660,1456857864,"OAK","LAX",337.00,-4.00,10.00, 
1456846560,1456849224,"OAK","LAX",337.00,1.00,0.00, 
1456810320,1456812948,"OAK","LAX",337.00,-3.00,-5.00, 
1456833600,1456840224,"OAK","MCI",1489.00,15.00,-1.00, 
1456808580,1456816968,"OAK","MDW",1844.00,3.00,-14.00, 
1456839840,1456847976,"OAK","MDW",1844.00,4.00,-15.00, 
1456844340,1456852440,"OAK","MSY",1903.00,-6.00,-21.00, 
1456861920,1456864116,"OAK","ONT",362.00,-8.00,-17.00, 
1456851420,1456853724,"OAK","ONT",362.00,57.00,51.00, 
1456811220,1456813632,"OAK","ONT",362.00,2.00,-6.00, 
1456837260,1456839528,"OAK","ONT",362.00,1.00,-6.00, 
1456826580,1456829172,"OAK","ONT",362.00,8.00,5.00, 
1456853220,1456855488,"OAK","ONT",362.00,2.00,-5.00, 
1456815240,1456817616,"OAK","ONT",362.00,-1.00,-10.00, 
1456845600,1456848732,"OAK","PDX",543.00,0.00,-8.00, 
1456864500,1456867884,"OAK","PDX",543.00,20.00,14.00, 
1456839420,1456842732,"OAK","PDX",543.00,-3.00,-6.00, 
1456828140,1456831272,"OAK","PDX",543.00,-1.00,-14.00, 
1456819680,1456822920,"OAK","PDX",543.00,-2.00,-12.00, 
1456825200,1456828692,"OAK","PHX",646.00,10.00,-3.00, 
1456859400,1456862856,"OAK","PHX",646.00,0.00,-14.00, 
1456849860,1456853388,"OAK","PHX",646.00,-4.00,-16.00, 
1456809720,1456814076,"OAK","PHX",646.00,-3.00,3.00, 
1456814400,1456818000,"OAK","PHX",646.00,-5.00,-15.00, 
1456837260,1456840968,"OAK","PHX",646.00,1.00,-6.00, 
1456831380,1456834044,"OAK","SAN",446.00,23.00,12.00, 
1456840800,1456843644,"OAK","SAN",446.00,10.00,9.00, 
1456812180,1456816104,"OAK","SAN",446.00,-7.00,17.00, 
1456843620,1456846284,"OAK","SAN",446.00,-3.00,-14.00, 
1456825320,1456828056,"OAK","SAN",446.00,-3.00,-12.00, 
1456851600,1456854264,"OAK","SAN",446.00,-5.00,-11.00, 
1456818660,1456822008,"OAK","SAN",446.00,-4.00,4.00, 
1456806720,1456809636,"OAK","SAN",446.00,-3.00,-7.00, 
1456862280,1456865016,"OAK","SAN",446.00,-2.00,-11.00, 
1456819980,1456824408,"OAK","SEA",672.00,3.00,6.00, 
1456845540,1456849680,"OAK","SEA",672.00,-6.00,-6.00, 
1456862220,1456866540,"OAK","SEA",672.00,87.00,87.00, 
1456836660,1456840548,"OAK","SEA",672.00,6.00,-6.00, 
1456826340,1456830336,"OAK","SEA",672.00,4.00,-5.00, 
1456833360,1456836528,"OAK","SLC",588.00,36.00,24.00, 
1456849020,1456852260,"OAK","SLC",588.00,-3.00,-13.00, 
1456819920,1456823016,"OAK","SLC",588.00,-3.00,-17.00, 
1456862160,1456864788,"OAK","SNA",371.00,-4.00,-11.00, 
1456826280,1456828980,"OAK","SNA",371.00,8.00,3.00, 
1456841580,1456844280,"OAK","SNA",371.00,8.00,3.00, 
1456832400,1456835100,"OAK","SNA",371.00,0.00,-5.00, 
1456812240,1456815084,"OAK","SNA",371.00,-1.00,-17.00, 
1456853100,1456855800,"OAK","SNA",371.00,-5.00,-10.00, 
1456817280,1456820052,"OAK","SNA",371.00,-2.00,-5.00, 
1456810560,1456814700,"OKC","ATL",761.00,26.00,11.00, 
1456829220,1456834764,"OKC","BWI",1180.00,7.00,1.00, 
1456849800,1456851528,"OKC","DAL",181.00,-5.00,-12.00, 
1456827000,1456828980,"OKC","DAL",181.00,10.00,10.00, 
1456810740,1456812828,"OKC","DAL",181.00,-1.00,-3.00, 
1456860300,1456863828,"OKC","DEN",495.00,0.00,-7.00, 
1456830960,1456834452,"OKC","DEN",495.00,6.00,3.00, 
1456812420,1456815912,"OKC","DEN",495.00,7.00,-1.00, 
1456814640,1456817448,"OKC","HOU",419.00,-1.00,-13.00, 
1456842540,1456845384,"OKC","HOU",419.00,-6.00,-12.00, 
1456853160,1456855860,"OKC","HOU",419.00,-4.00,-14.00, 
1456835400,1456838316,"OKC","HOU",419.00,-5.00,-4.00, 
1456813140,1456818828,"OKC","LAS",986.00,-6.00,-18.00, 
1456839360,1456844904,"OKC","LAS",986.00,-4.00,-15.00, 
1456853100,1456856916,"OKC","MDW",691.00,20.00,1.00, 
1456855980,1456860840,"OKC","PHX",833.00,28.00,13.00, 
1456819560,1456824528,"OKC","PHX",833.00,-4.00,-16.00, 
1456849740,1456852476,"OKC","STL",462.00,4.00,0.00, 
1456808940,1456811748,"OKC","STL",462.00,-1.00,-13.00, 
1456824720,1456828248,"OMA","DAL",585.00,-3.00,-15.00, 
1456834020,1456837008,"OMA","DEN",472.00,2.00,-15.00, 
1456810020,1456813296,"OMA","DEN",472.00,-3.00,-12.00, 
1456860000,1456863564,"OMA","DEN",472.00,-10.00,-16.00, 
1456811640,1456817436,"OMA","LAS",1099.00,4.00,-25.00, 
1456840080,1456845876,"OMA","LAS",1099.00,3.00,-16.00, 
1456844340,1456847148,"OMA","MDW",423.00,-6.00,-13.00, 
1456857060,1456859940,"OMA","MDW",423.00,31.00,21.00, 
1456808040,1456810920,"OMA","MDW",423.00,9.00,-16.00, 
1456830900,1456833744,"OMA","MDW",423.00,25.00,24.00, 
1456819920,1456825680,"OMA","PHX",1037.00,22.00,2.00, 
1456839840,1456845240,"OMA","PHX",1037.00,4.00,-16.00, 
1456854120,1456856280,"OMA","STL",342.00,47.00,37.00, 
1456808640,1456811232,"OMA","STL",342.00,-1.00,-19.00, 
1456808040,1456812720,"ONT","DEN",819.00,-1.00,-21.00, 
1456837920,1456842168,"ONT","DEN",819.00,-3.00,-20.00, 
1456850100,1456852080,"ONT","LAS",197.00,0.00,0.00, 
1456812660,1456814496,"ONT","LAS",197.00,26.00,7.00, 
1456820340,1456822176,"ONT","LAS",197.00,-1.00,-5.00, 
1456830540,1456832232,"ONT","LAS",197.00,-1.00,-9.00, 
1456810380,1456818408,"ONT","MDW",1706.00,3.00,-9.00, 
1456839180,1456841736,"ONT","OAK",362.00,-2.00,-1.00, 
1456829100,1456831548,"ONT","OAK",362.00,15.00,8.00, 
1456861080,1456863708,"ONT","OAK",362.00,-7.00,-9.00, 
1456832460,1456835160,"ONT","OAK",362.00,-4.00,-4.00, 
1456849980,1456852572,"ONT","OAK",362.00,-2.00,-5.00, 
1456822500,1456824984,"ONT","OAK",362.00,15.00,9.00, 
1456811700,1456814220,"ONT","OAK",362.00,-5.00,-15.00, 
1456825380,1456827540,"ONT","PHX",325.00,-2.00,-7.00, 
1456855920,1456858440,"ONT","PHX",325.00,2.00,7.00, 
1456813020,1456815468,"ONT","PHX",325.00,2.00,0.00, 
1456833960,1456836264,"ONT","PHX",325.00,6.00,0.00, 
1456845360,1456847772,"ONT","PHX",325.00,1.00,-2.00, 
1456819140,1456821408,"ONT","PHX",325.00,-1.00,-8.00, 
1456838520,1456840788,"ONT","SJC",333.00,-3.00,-5.00, 
1456818420,1456820760,"ONT","SJC",333.00,-3.00,-8.00, 
1456812300,1456814532,"ONT","SJC",333.00,45.00,32.00, 
1456859460,1456861764,"ONT","SJC",333.00,-4.00,-5.00, 
1456810620,1456813428,"ONT","SMF",390.00,-3.00,-10.00, 
1456820640,1456823196,"ONT","SMF",390.00,-1.00,-10.00, 
1456857420,1456860336,"ONT","SMF",390.00,57.00,63.00, 
1456843200,1456846008,"ONT","SMF",390.00,-5.00,-2.00, 
1456827720,1456830384,"ONT","SMF",390.00,-3.00,-4.00, 
1456859040,1456862064,"ONT","SMF",390.00,-6.00,-2.00, 
1456833720,1456836276,"ONT","SMF",390.00,-3.00,-7.00, 
1456822500,1456824228,"ORF","BWI",159.00,-5.00,-17.00, 
1456833360,1456835232,"ORF","BWI",159.00,6.00,3.00, 
1456812900,1456814772,"ORF","BWI",159.00,35.00,27.00, 
1456856940,1456859028,"ORF","BWI",159.00,84.00,82.00, 
1456841580,1456845900,"ORF","MDW",704.00,-2.00,-22.00, 
1456851000,1456854636,"PBI","ATL",545.00,10.00,-4.00, 
1456807440,1456810968,"PBI","ATL",545.00,4.00,-8.00, 
1456854840,1456860060,"PBI","BWI",883.00,14.00,19.00, 
1456812000,1456816788,"PBI","BWI",883.00,0.00,-7.00, 
1456826220,1456831224,"PBI","BWI",883.00,2.00,1.00, 
1456830480,1456835808,"PBI","ISP",1052.00,23.00,11.00, 
1456857000,1456862364,"PBI","ISP",1052.00,-5.00,-16.00, 
1456832580,1456837728,"PBI","PHL",951.00,8.00,-4.00, 
1456829820,1456836876,"PDX","DAL",1626.00,-3.00,-22.00, 
1456828080,1456833012,"PDX","DEN",991.00,18.00,10.00, 
1456844400,1456849152,"PDX","DEN",991.00,15.00,2.00, 
1456838040,1456842720,"PDX","DEN",991.00,44.00,29.00, 
1456807500,1456812288,"PDX","DEN",991.00,0.00,-27.00, 
1456841040,1456845180,"PDX","LAS",763.00,14.00,4.00, 
1456812000,1456816572,"PDX","LAS",763.00,0.00,-13.00, 
1456851660,1456855728,"PDX","LAS",763.00,-4.00,-11.00, 
1456809300,1456813872,"PDX","LAX",834.00,5.00,-8.00, 
1456836300,1456841196,"PDX","LAX",834.00,0.00,1.00, 
1456819620,1456826028,"PDX","MCI",1482.00,2.00,-15.00, 
1456808640,1456816416,"PDX","MDW",1751.00,-1.00,-20.00, 
1456837800,1456845936,"PDX","MDW",1751.00,10.00,1.00, 
1456853340,1456856796,"PDX","OAK",543.00,-1.00,-5.00, 
1456834740,1456838520,"PDX","OAK",543.00,9.00,14.00, 
1456827540,1456831356,"PDX","OAK",543.00,-1.00,5.00, 
1456843320,1456846776,"PDX","OAK",543.00,-3.00,-7.00, 
1456815900,1456819356,"PDX","OAK",543.00,0.00,-4.00, 
1456847280,1456852464,"PDX","PHX",1009.00,-2.00,-8.00, 
1456806360,1456811184,"PDX","PHX",1009.00,-4.00,-20.00, 
1456829100,1456834068,"PDX","PHX",1009.00,0.00,-12.00, 
1456851060,1456856172,"PDX","SAN",933.00,-4.00,-7.00, 
1456813740,1456818780,"PDX","SAN",933.00,-1.00,-1.00, 
1456864020,1456867512,"PDX","SJC",569.00,17.00,9.00, 
1456831920,1456835448,"PDX","SJC",569.00,-3.00,-5.00, 
1456849860,1456853172,"PDX","SJC",569.00,1.00,-7.00, 
1456813140,1456817064,"PDX","SJC",569.00,-1.00,3.00, 
1456812180,1456815240,"PDX","SMF",479.00,28.00,23.00, 
1456854840,1456857972,"PDX","SMF",479.00,-1.00,1.00, 
1456836720,1456839564,"PDX","SMF",479.00,-3.00,-9.00, 
1456829820,1456832844,"PDX","SMF",479.00,2.00,1.00, 
1456844040,1456847100,"PDX","SMF",479.00,-1.00,4.00, 
1456809480,1456814304,"PDX","SNA",859.00,-2.00,-8.00, 
1456853100,1456857924,"PDX","SNA",859.00,-5.00,-6.00, 
1456844760,1456849872,"PHL","ATL",666.00,-9.00,-12.00, 
1456832640,1456837752,"PHL","ATL",666.00,-1.00,16.00, 
1456810560,1456815420,"PHL","ATL",666.00,-4.00,-9.00, 
1456825980,1456830336,"PHL","BNA",675.00,-2.00,-16.00, 
1456848720,1456853436,"PHL","BNA",675.00,2.00,-2.00, 
1456848420,1456855908,"PHL","DAL",1295.00,52.00,25.00, 
1456815300,1456824084,"PHL","DEN",1558.00,0.00,-36.00, 
1456853100,1456862244,"PHL","DEN",1558.00,0.00,-26.00, 
1456810800,1456816380,"PHL","FLL",992.00,-5.00,-30.00, 
1456839000,1456845300,"PHL","FLL",992.00,0.00,5.00, 
1456832760,1456844244,"PHL","LAS",2176.00,1.00,-15.00, 
1456830480,1456835520,"PHL","MCO",861.00,8.00,-12.00, 
1456850460,1456855752,"PHL","MCO",861.00,21.00,13.00, 
1456810680,1456815900,"PHL","MCO",861.00,-7.00,-27.00, 
1456848300,1456852908,"PHL","MDW",668.00,0.00,-12.00, 
1456807440,1456811976,"PHL","MDW",668.00,-1.00,-20.00, 
1456841820,1456846428,"PHL","MDW",668.00,2.00,-5.00, 
1456861260,1456865940,"PHL","MDW",668.00,-9.00,-29.00, 
1456839060,1456845036,"PHL","PBI",951.00,16.00,17.00, 
1456832580,1456843416,"PHL","PHX",2075.00,18.00,-11.00, 
1456853280,1456858788,"PHL","STL",814.00,-2.00,-14.00, 
1456815420,1456820496,"PHL","STL",814.00,22.00,3.00, 
1456813200,1456818348,"PHL","TPA",920.00,0.00,-32.00, 
1456844220,1456850052,"PHL","TPA",920.00,12.00,4.00, 
1456829340,1456831680,"PHX","ABQ",328.00,29.00,24.00, 
1456837020,1456839180,"PHX","ABQ",328.00,-3.00,-8.00, 
1456864500,1456866732,"PHX","ABQ",328.00,-5.00,-13.00, 
1456843800,1456845924,"PHX","ABQ",328.00,-5.00,-6.00, 
1456811100,1456813404,"PHX","ABQ",328.00,0.00,4.00, 
1456851300,1456853388,"PHX","ABQ",328.00,-10.00,-17.00, 
1456828740,1456836624,"PHX","ATL",1587.00,14.00,18.00, 
1456849980,1456857252,"PHX","ATL",1587.00,-2.00,-10.00, 
1456836180,1456840644,"PHX","AUS",872.00,-2.00,-8.00, 
1456843500,1456848000,"PHX","AUS",872.00,0.00,0.00, 
1456855320,1456859820,"PHX","AUS",872.00,-3.00,-3.00, 
1456822800,1456827552,"PHX","AUS",872.00,-5.00,-8.00, 
1456857360,1456863984,"PHX","BNA",1449.00,1.00,-5.00, 
1456826880,1456834080,"PHX","BNA",1449.00,23.00,33.00, 
1456835400,1456840224,"PHX","BOI",735.00,0.00,4.00, 
1456834200,1456842804,"PHX","BUF",1912.00,5.00,4.00, 
1456858080,1456860996,"PHX","BUR",369.00,88.00,84.00, 
1456842720,1456845528,"PHX","BUR",369.00,2.00,-5.00, 
1456861860,1456864812,"PHX","BUR",369.00,-4.00,-12.00, 
1456829700,1456833192,"PHX","BUR",369.00,10.00,12.00, 
1456812060,1456814976,"PHX","BUR",369.00,-4.00,-13.00, 
1456821840,1456824864,"PHX","BUR",369.00,-1.00,-2.00, 
1456850340,1456859340,"PHX","BWI",1999.00,4.00,4.00, 
1456820220,1456829004,"PHX","BWI",1999.00,42.00,36.00, 
1456839300,1456847364,"PHX","CLE",1737.00,0.00,-6.00, 
1456848300,1456856004,"PHX","CMH",1670.00,-5.00,-6.00, 
1456828260,1456833660,"PHX","DAL",879.00,1.00,11.00, 
1456848540,1456853112,"PHX","DAL",879.00,9.00,1.00, 
1456839660,1456844448,"PHX","DAL",879.00,26.00,29.00, 
1456855680,1456860252,"PHX","DAL",879.00,3.00,-5.00, 
1456810560,1456815456,"PHX","DAL",879.00,1.00,-8.00, 
1456833180,1456836960,"PHX","DEN",602.00,-2.00,3.00, 
1456809420,1456812840,"PHX","DEN",602.00,-3.00,-18.00, 
1456817820,1456821564,"PHX","DEN",602.00,-3.00,-19.00, 
1456812840,1456816512,"PHX","DEN",602.00,-1.00,-19.00, 
1456865820,1456869348,"PHX","DEN",602.00,-3.00,-10.00, 
1456843200,1456846656,"PHX","DEN",602.00,0.00,-4.00, 
1456856640,1456860312,"PHX","DEN",602.00,-11.00,-14.00, 
1456825440,1456829040,"PHX","DEN",602.00,9.00,-6.00, 
1456847880,1456851516,"PHX","DEN",602.00,-2.00,-6.00, 
1456851420,1456854912,"PHX","DEN",602.00,-3.00,-11.00, 
1456842660,1456850724,"PHX","DTW",1671.00,1.00,0.00, 
1456834860,1456837092,"PHX","ELP",347.00,-4.00,-12.00, 
1456845240,1456847472,"PHX","ELP",347.00,-6.00,-9.00, 
1456820580,1456822884,"PHX","ELP",347.00,-2.00,-3.00, 
1456859460,1456861620,"PHX","ELP",347.00,26.00,16.00, 
1456824960,1456835148,"PHX","EWR",2133.00,21.00,14.00, 
1456824840,1456833192,"PHX","FLL",1972.00,-1.00,-24.00, 
1456833060,1456838676,"PHX","GEG",1020.00,1.00,-8.00, 
1456835280,1456840428,"PHX","HOU",1020.00,8.00,6.00, 
1456844220,1456849296,"PHX","HOU",1020.00,2.00,3.00, 
1456857300,1456862196,"PHX","HOU",1020.00,25.00,16.00, 
1456823040,1456828764,"PHX","HOU",1020.00,14.00,28.00, 
1456827060,1456834764,"PHX","IND",1488.00,-4.00,10.00, 
1456850940,1456857852,"PHX","IND",1488.00,-6.00,-14.00, 
1456822920,1456825620,"PHX","LAS",255.00,2.00,7.00, 
1456833120,1456835244,"PHX","LAS",255.00,-3.00,-9.00, 
1456839720,1456841736,"PHX","LAS",255.00,-3.00,-12.00, 
1456847040,1456849092,"PHX","LAS",255.00,-1.00,-4.00, 
1456815960,1456818192,"PHX","LAS",255.00,6.00,3.00, 
1456865220,1456867200,"PHX","LAS",255.00,-3.00,-18.00, 
